time,W
262,0.2069898765432126
263,0.2074683950617321
264,0.20793999999999715
265,0.20840469135802764
266,0.20887802469135971
267,0.2093466666666678
268,0.20980839506173202
269,0.21026098765431933
270,0.21071999999999996
271,0.21117876543209468
272,0.21163061728394805
273,0.21209333333333621
274,0.21253580246913925
275,0.21299135802468974
276,0.2134288888888892
277,0.21387283950617525
278,0.2143076543209896
279,0.21475777777777638
280,0.2151987654321003
281,0.21563061728394803
282,0.21606666666666743
283,0.2164935802469144
284,0.21691135802468886
285,0.2173266666666684
286,0.21775506172839396
287,0.21817432098765652
288,0.21859333333333614
289,0.2190120987654329
290,0.21942839506172732
291,0.21983333333333732
292,0.22025580246913143
293,0.2206624691358
294,0.2210799999999968
295,0.22148395061728415
296,0.22188987654320894
297,0.222300000000001
298,0.22270320987654504
299,0.22310172839506337
300,0.22349333333333746
301,0.2238824691358017
302,0.22426913580246804
303,0.22465111111110642
304,0.22502617283950274
305,0.22540543209876707
306,0.2257755555555577
307,0.22615876543209593
308,0.2265283950617281
309,0.22690888888888877
310,0.22728246913580305
311,0.2276424691358006
312,0.22799555555555934
313,0.22836395061728065
314,0.22871876543209788
315,0.22908444444444356
316,0.22944987654320564
317,0.2298039506172862
318,0.23015555555555198
319,0.23050469135802282
320,0.23086246913580158
321,0.23121555555555426
322,0.23156395061728388
323,0.23189876543209795
324,0.23225111111111307
325,0.23258987654321342
326,0.23291950617284166
327,0.23325777777777776
328,0.2336024691358026
329,0.23392691358024606
330,0.23423777777777832
331,0.234575061728395
332,0.2349143209876532
333,0.2352377777777756
334,0.23556987654320885
335,0.23590617283950682
336,0.2362244444444458
337,0.23652691358024555
338,0.23684246913580348
339,0.23715333333333422
340,0.2374617283950647
341,0.23777876543209703
342,0.2380777777777807
343,0.23836320987654408
344,0.2386661728395071
345,0.23897777777777646
346,0.23927802469135953
347,0.23958246913580325
348,0.2398822222222214
349,0.2401772839506149
350,0.2404832098765422
351,0.240782222222223
352,0.2410543209876554
353,0.24134617283950496
354,0.24161777777777754
355,0.24189580246913628
356,0.24218246913580382
357,0.24244666666666917
358,0.2427061728395072
359,0.24297654320987613
360,0.24324666666666567
361,0.24351876543209824
362,0.2437817283950614
363,0.24404666666666533
364,0.24431802469135533
365,0.2445802469135809
366,0.24484000000000006
367,0.24510395061728457
368,0.2453676543209885
369,0.24562888888888676
370,0.24587876543210074
371,0.2461172839506166
372,0.24636000000000127
373,0.246615802469138
374,0.24686246913580315
375,0.24713555555555394
376,0.24735728395061726
377,0.24760098765432106
378,0.24783111111110898
379,0.24806320987654343
380,0.24828172839506302
381,0.24848888888888876
382,0.24873135802469315
383,0.24896246913580256
384,0.24917777777777808
385,0.249401728395063
386,0.24961432098765476
387,0.2498288888888875
388,0.2500387654320971
389,0.2502439506172836
390,0.25046444444444466
391,0.2506602469135813
392,0.2508869135802477
393,0.2511022222222208
394,0.2513261728395065
395,0.2515254320987646
396,0.2517488888888884
397,0.2519543209876542
398,0.25217728395061545
399,0.252393333333335
400,0.25257580246913747
401,0.2527758024691349
402,0.2529577777777776
403,0.25316395061728325
404,0.25337209876543054
405,0.25354888888888844
406,0.2537343209876559
407,0.2539150617283956
408,0.25412888888888924
409,0.2543135802469151
410,0.2545002469135796
411,0.25469777777777713
412,0.2548795061728399
413,0.2550743209876531
414,0.2552333333333339
415,0.25541209876543153
416,0.2555772839506165
417,0.25577555555555553
418,0.25592246913580385
419,0.2560846913580254
420,0.2562333333333339
421,0.25639950617284085
422,0.25655432098765346
423,0.2567400000000006
424,0.25689209876543395
425,0.2570395061728376
426,0.25720222222222244
427,0.2573558024691344
428,0.2575202469135792
429,0.25768222222222115
430,0.2578483950617297
431,0.2580032098765429
432,0.25813777777777713
433,0.2582632098765434
434,0.2584195061728406
435,0.2585666666666669
436,0.25870913580246924
437,0.2588846913580253
438,0.259039999999999
439,0.25917728395061795
440,0.25929432098765476
441,0.2594266666666672
442,0.25957432098765276
443,0.2596928395061737
444,0.25980888888888953
445,0.25992024691358145
446,0.26004469135802355
447,0.2601711111111123
448,0.2602750617283956
449,0.2603943209876557
450,0.26053999999999894
451,0.26066765432098904
452,0.2608017283950625
453,0.2609311111111122
454,0.26106024691357904
455,0.26116469135802595
456,0.26128666666666706
457,0.2613639506172845
458,0.2614920987654309
459,0.2616200000000006
460,0.26174543209876566
461,0.2618506172839519
462,0.26194666666666516
463,0.2620313580246921
464,0.2621469135802468
465,0.26222666666666744
466,0.2623417283950608
467,0.26243876543209926
468,0.2625666666666661
469,0.26270320987654333
470,0.2628172839506187
471,0.26290666666666634
472,0.2629980246913568
473,0.2630824691358014
474,0.26319777777777825
475,0.26327950617283813
476,0.263352098765432
477,0.26341777777777686
478,0.2635209876543206
479,0.2636039506172836
480,0.2636977777777787
481,0.2637846913580259
482,0.2638958024691353
483,0.26396000000000064
484,0.2640528395061728
485,0.26410765432098776
486,0.26417555555555683
487,0.2642743209876537
488,0.2643172839506162
489,0.26437999999999867
490,0.2644846913580246
491,0.2645535802469132
492,0.2646022222222234
493,0.2646906172839511
494,0.26477209876543095
495,0.2648688888888896
496,0.26494098765432134
497,0.2650239506172841
498,0.2651044444444455
499,0.2651980246913575
500,0.2652624691358028
501,0.26531555555555586
502,0.26536172839506106
503,0.2654365432098769
504,0.2654777777777783
505,0.26555876543209933
506,0.2656283950617294
507,0.2656666666666667
508,0.2657535802469127
509,0.26582024691357903
510,0.2658533333333326
511,0.26592172839506256
512,0.2659698765432098
513,0.2660066666666666
514,0.26604098765432194
515,0.2660617283950605
516,0.2660866666666669
517,0.26613135802469173
518,0.2661758024691349
519,0.2661822222222227
520,0.2662061728395058
521,0.2662520987654316
522,0.2663111111111116
523,0.26632987654320966
524,0.26634172839506287
525,0.26638222222222313
526,0.2664135802469143
527,0.26644024691357965
528,0.26648222222222107
529,0.26652172839506105
530,0.26656987654320896
531,0.26663555555555657
532,0.26665654320987586
533,0.26668839506172726
534,0.26672000000000023
535,0.26676024691358036
536,0.26680913580247007
537,0.26685111111111126
538,0.26688617283950666
539,0.26691876543209864
540,0.26699333333333386
541,0.2670320987654329
542,0.2670306172839499
543,0.2670533333333326
544,0.2670958024691354
545,0.2671535802469133
546,0.2671755555555551
547,0.26723950617283965
548,0.26722320987654236
549,0.26721999999999974
550,0.2672676543209868
551,0.2673039506172845
552,0.26730666666666625
553,0.2673424691358014
554,0.2673824691358017
555,0.26742666666666737
556,0.26743950617283935
557,0.2674298765432088
558,0.267437777777777
559,0.26743654320987703
560,0.26745728395061685
561,0.26746444444444395
562,0.2674846913580247
563,0.26753358024691415
564,0.2675511111111109
565,0.267572839506172
566,0.26760098765432067
567,0.2676444444444447
568,0.26762320987654276
569,0.26760617283950555
570,0.26761555555555516
571,0.26762246913580284
572,0.26768024691358
573,0.2677222222222216
574,0.26776617283950593
575,0.2677632098765435
576,0.26777555555555477
577,0.2677920987654319
578,0.2678306172839505
579,0.26779999999999976
580,0.26780469135802465
581,0.2678780246913587
582,0.2678955555555559
583,0.2678972839506173
584,0.26794098765432195
585,0.2679488888888891
586,0.2679432098765432
587,0.26799061728394996
588,0.26797333333333423
589,0.26798024691358024
590,0.267973580246914
591,0.26797777777777787
592,0.2679883950617282
593,0.26801876543209785
594,0.2679888888888884
595,0.26800987654321
596,0.26800617283950573
597,0.2680155555555558
598,0.26800469135802457
599,0.26801802469135744
600,0.26798444444444475
601,0.26799283950617325
602,0.26805654320987704
603,0.26801777777777824
604,0.2680276543209875
605,0.26805283950617265
606,0.26803777777777704
607,0.2680358024691357
608,0.26808024691357923
609,0.26805999999999996
610,0.2680817283950621
611,0.26808320987654294
612,0.26808444444444474
613,0.2680965432098765
614,0.2680995061728398
615,0.2680466666666672
616,0.26804246913580165
617,0.2680424691358027
618,0.26805333333333353
619,0.2680528395061718
620,0.268043209876544
621,0.26804222222222235
622,0.2679876543209876
623,0.26801061728395115
624,0.26803555555555497
625,0.26800469135802496
626,0.26800246913580267
627,0.26798666666666626
628,0.26805061728395085
629,0.26804320987654295
630,0.26802888888888854
631,0.2679898765432101
632,0.26798839506172883
633,0.26798000000000016
634,0.2680024691358034
635,0.2680069135802469
636,0.26799555555555543
637,0.26798839506172856
638,0.267974320987654
639,0.26801111111111053
640,0.2680209876543214
641,0.2680217283950612
642,0.267993333333333
643,0.26796024691358067
644,0.2679624691358021
645,0.2679822222222225
646,0.26799283950617353
647,0.26795876543209873
648,0.2679066666666663
649,0.2678920987654316
650,0.2678772839506179
651,0.26793555555555587
652,0.26792469135802455
653,0.2679402469135801
654,0.2679177777777775
655,0.267917283950617
656,0.2678854320987655
657,0.2678466666666663
658,0.2678143209876541
659,0.2677706172839509
660,0.2677733333333336
661,0.26774691358024705
662,0.2677824691358025
663,0.2677577777777779
664,0.26773950617283954
665,0.2677365432098761
666,0.2677244444444444
667,0.2677232098765434
668,0.26770839506172867
669,0.2677200000000005
670,0.2677180246913579
671,0.2677091358024691
672,0.2677155555555547
673,0.26770172839506207
674,0.26772098765432084
675,0.26768444444444517
676,0.26771876543209866
677,0.26775061728395133
678,0.26772000000000007
679,0.2677580246913579
680,0.26778024691358054
681,0.26772888888888896
682,0.2677683950617284
683,0.26780543209876523
684,0.2678288888888889
685,0.26787432098765424
686,0.2678372839506173
687,0.2678288888888894
688,0.2677958024691358
689,0.2677558024691359
690,0.26770444444444386
691,0.26772617283950606
692,0.2676832098765438
693,0.2676888888888889
694,0.2676609876543208
695,0.2676306172839503
696,0.26756444444444477
697,0.26756469135802413
698,0.2675669135802465
699,0.26758000000000015
700,0.26759061728395034
701,0.2675609876543212
702,0.267548888888889
703,0.26753654320987613
704,0.2674906172839507
705,0.26751555555555595
706,0.26747358024691376
707,0.26747135802469124
708,0.26752000000000037
709,0.26751506172839484
710,0.26752098765432114
711,0.2675444444444441
712,0.2675209876543214
713,0.2675417283950614
714,0.2675533333333337
715,0.2675402469135803
716,0.26757580246913565
717,0.2676377777777781
718,0.26770395061728425
719,0.26769209876543243
720,0.26772666666666634
721,0.2676720987654319
722,0.2676350617283951
723,0.26767777777777735
724,0.2677380246913583
725,0.2677558024691356
726,0.2677466666666669
727,0.26777950617283974
728,0.2677920987654322
729,0.2678577777777778
730,0.26788098765432117
731,0.2678883950617289
732,0.2678866666666665
733,0.2679202469135807
734,0.267933580246914
735,0.2679066666666665
736,0.26796839506172815
737,0.26799876543209883
738,0.2680511111111108
739,0.26806987654320974
740,0.268066172839506
741,0.268048888888889
742,0.2680891358024693
743,0.2681024691358024
744,0.2681733333333333
745,0.2681817283950615
746,0.2682254320987653
747,0.26821111111111134
748,0.26826987654320966
749,0.2682950617283955
750,0.26835111111111065
751,0.26831358024691315
752,0.2683491358024689
753,0.2683511111111112
754,0.26835950617283966
755,0.2683743209876546
756,0.2684000000000004
757,0.2683920987654317
758,0.2684083950617284
759,0.26845555555555556
760,0.26842469135802477
761,0.26832246913580243
762,0.2683844444444445
763,0.26832395061728415
764,0.2683832098765428
765,0.26841333333333356
766,0.2685098765432099
767,0.2684906172839504
768,0.26850666666666634
769,0.268582469135803
770,0.2686380246913582
771,0.2686822222222223
772,0.2687817283950617
773,0.2688254320987653
774,0.2688511111111112
775,0.2688587654320984
776,0.268821728395062
777,0.2688311111111111
778,0.2688780246913583
779,0.26891580246913627
780,0.2688955555555551
781,0.2689706172839508
782,0.2690143209876548
783,0.2689777777777778
784,0.2689876543209882
785,0.2690172839506173
786,0.2690933333333335
787,0.2691046913580248
788,0.2691446913580245
789,0.2691533333333327
790,0.2692039506172839
791,0.26924765432098763
792,0.26929777777777797
793,0.2693565432098761
794,0.2693639506172842
795,0.2693511111111111
796,0.2693802469135805
797,0.2693602469135801
798,0.26939777777777774
799,0.26945950617283965
800,0.26947876543209903
801,0.26952888888888865
802,0.2695743209876548
803,0.2695839506172835
804,0.26963555555555563
805,0.2697002469135797
806,0.269709135802469
807,0.2697555555555562
808,0.2698417283950616
809,0.26987876543209866
810,0.26993111111111096
811,0.2699476543209875
812,0.26997950617283945
813,0.27000444444444427
814,0.2700624691358022
815,0.27009358024691343
816,0.27015777777777794
817,0.2701772839506172
818,0.2702454320987656
819,0.2703266666666666
820,0.270378765432099
821,0.27038617283950606
822,0.27045111111111125
823,0.2705202469135801
824,0.27059358024691377
825,0.2706800000000005
826,0.2707261728395059
827,0.2708209876543211
828,0.2708599999999998
829,0.2709565432098765
830,0.27105506172839533
831,0.2710511111111109
832,0.2711046913580251
833,0.27116246913580233
834,0.2712022222222224
835,0.2712839506172837
836,0.27138320987654324
837,0.2713711111111111
838,0.27143654320987626
839,0.2714706172839506
840,0.27142666666666626
841,0.27148246913580265
842,0.2715180246913585
843,0.27158000000000015
844,0.2716150617283947
845,0.27168765432098774
846,0.2717244444444445
847,0.271803209876543
848,0.2718172839506172
849,0.27186888888888927
850,0.2719135802469135
851,0.27190913580246895
852,0.2719799999999998
853,0.2720906172839503
854,0.2721187654320989
855,0.27213777777777826
856,0.27227209876543196
857,0.27238172839506153
858,0.2724755555555557
859,0.2725558024691354
860,0.272629135802469
861,0.2726977777777776
862,0.27275950617283934
863,0.27281432098765407
864,0.2728155555555552
865,0.2728965432098765
866,0.2729550617283948
867,0.273093333333333
868,0.2731758024691361
869,0.2732358024691362
870,0.27331333333333335
871,0.27338395061728393
872,0.2734209876543207
873,0.2734799999999999
874,0.273494320987654
875,0.2736217283950619
876,0.27375111111111095
877,0.2738624691358028
878,0.27398246913580215
879,0.27407999999999993
880,0.2741972839506173
881,0.27423654320987695
882,0.2743133333333333
883,0.2743965432098764
884,0.27454617283950666
885,0.2745822222222227
886,0.27474024691357984
887,0.2748446913580249
888,0.2749244444444443
889,0.27507506172839497
890,0.2751143209876541
891,0.2751866666666666
892,0.2752743209876545
893,0.275397283950617
894,0.2754466666666666
895,0.27552024691357974
896,0.27560469135802484
897,0.27562666666666674
898,0.2757083950617285
899,0.27579432098765394
900,0.27589111111111103
901,0.27600543209876527
902,0.2760350617283955
903,0.27616222222222164
904,0.2762046913580248
905,0.2762691358024688
906,0.27640666666666674
907,0.27651283950617256
908,0.2765832098765427
909,0.27668444444444446
910,0.2767920987654324
911,0.2769106172839507
912,0.27696666666666625
913,0.27711802469135755
914,0.2771935802469133
915,0.27732666666666683
916,0.2774617283950625
917,0.2775587654320988
918,0.2776399999999997
919,0.27773209876543237
920,0.27781283950617325
921,0.2779066666666665
922,0.27796469135802443
923,0.2780558024691356
924,0.2781511111111112
925,0.27831950617283957
926,0.2784409876543206
927,0.2785288888888889
928,0.27863209876543193
929,0.27871950617283936
930,0.2788222222222223
931,0.27893802469135803
932,0.2791024691358029
933,0.2792399999999997
934,0.27928617283950613
935,0.2794032098765431
936,0.2794733333333333
937,0.27951654320987673
938,0.2796217283950616
939,0.2797111111111112
940,0.27980691358024684
941,0.27996024691358035
942,0.2801444444444443
943,0.28019728395061694
944,0.28029654320987557
945,0.28040888888888876
946,0.28046098765432126
947,0.28061283950617255
948,0.2807244444444444
949,0.28083802469135766
950,0.2809380246913584
951,0.2810177777777774
952,0.28115283950617304
953,0.2813254320987649
954,0.2814666666666663
955,0.2816187654320982
956,0.2817395061728398
957,0.2818355555555561
958,0.2819380246913575
959,0.2820046913580251
960,0.2820866666666662
961,0.28221283950617293
962,0.28228987654321025
963,0.2823266666666664
964,0.2824387654320986
965,0.2825395061728397
966,0.2826511111111115
967,0.28280691358024623
968,0.2828513580246916
969,0.28291777777777727
970,0.28309061728395096
971,0.283172098765433
972,0.2833399999999998
973,0.28345432098765455
974,0.28352395061728386
975,0.28367555555555557
976,0.2838224691358022
977,0.2840091358024698
978,0.28414888888888845
979,0.28421283950617304
980,0.28430765432098803
981,0.2844
982,0.2844965432098763
983,0.2845528395061735
984,0.2846311111111113
985,0.28480024691357964
986,0.28491135802469086
987,0.28488888888888864
988,0.28495061728395094
989,0.2850365432098767
990,0.2850333333333332
991,0.2850943209876542
992,0.28516617283950646
993,0.28534222222222244
994,0.2854224691358023
995,0.285566913580247
996,0.2857022222222221
997,0.285821728395062
998,0.28593432098765437
999,0.286022222222222
1000,0.28615876543209817
1001,0.28625728395061756
1002,0.28635555555555553
1003,0.28652024691358075
1004,0.28660024691358005
1005,0.2867422222222221
1006,0.28681950617284
1007,0.2869076543209877
1008,0.2870666666666667
1009,0.28713209876543244
1010,0.28725061728395057
1011,0.2874311111111114
1012,0.2875402469135799
1013,0.2876135802469132
1014,0.28768222222222145
1015,0.28777061728395115
1016,0.2878743209876544
1017,0.28797111111111146
1018,0.2880587654320987
1019,0.2881861728395068
1020,0.28837111111111147
1021,0.28850246913580213
1022,0.2886158024691355
1023,0.28875111111111107
1024,0.2888506172839505
1025,0.2889854320987656
1026,0.2891288888888891
1027,0.2892543209876546
1028,0.28941506172839476
1029,0.2895377777777781
1030,0.2896691358024692
1031,0.28982024691357977
1032,0.2899422222222217
1033,0.28999950617283965
1034,0.29015209876543213
1035,0.2902977777777781
1036,0.2903676543209877
1037,0.2905217283950616
1038,0.2906533333333338
1039,0.2907824691358025
1040,0.2908513580246915
1041,0.291033333333333
1042,0.29119506172839466
1043,0.2913476543209877
1044,0.2914822222222228
1045,0.2916032098765433
1046,0.2917261728395057
1047,0.29181999999999986
1048,0.2919646913580249
1049,0.2920646913580253
1050,0.29215333333333326
1051,0.29229506172839465
1052,0.29239209876543204
1053,0.29253777777777806
1054,0.2926387654320987
1055,0.29279950617283956
1056,0.29291555555555543
1057,0.2930469135802467
1058,0.293133580246914
1059,0.29331333333333287
1060,0.29343061728395026
1061,0.2935520987654323
1062,0.29365111111111164
1063,0.29380543209876586
1064,0.29395728395061727
1065,0.29405111111111143
1066,0.2941424691358029
1067,0.2942646913580246
1068,0.2944177777777778
1069,0.2945595061728393
1070,0.29470320987654286
1071,0.2948400000000001
1072,0.2949720987654324
1073,0.2950950617283942
1074,0.29522888888888876
1075,0.2953980246913584
1076,0.2954913580246913
1077,0.29562000000000005
1078,0.295788395061728
1079,0.29593209876543203
1080,0.2960177777777781
1081,0.2961276543209877
1082,0.29631950617283936
1083,0.2964533333333329
1084,0.29654246913580307
1085,0.2966602469135806
1086,0.29686666666666656
1087,0.2969750617283951
1088,0.2970987654320983
1089,0.29722
1090,0.2973365432098772
1091,0.29740172839506157
1092,0.2975266666666665
1093,0.2975758024691352
1094,0.2977335802469132
1095,0.2978377777777779
1096,0.29795061728395045
1097,0.2980720987654323
1098,0.29820666666666695
1099,0.2983054320987661
1100,0.29844839506172804
1101,0.2984799999999999
1102,0.29858691358024736
1103,0.2987246913580254
1104,0.29886666666666656
1105,0.2989861728395058
1106,0.29904320987654354
1107,0.29919777777777756
1108,0.29930987654320995
1109,0.29947728395061696
1110,0.2995733333333328
1111,0.29970246913580234
1112,0.2998158024691353
1113,0.29996444444444453
1114,0.3000995061728392
1115,0.300214320987654
1116,0.30033555555555574
1117,0.3004520987654323
1118,0.30055061728395066
1119,0.3006288888888886
1120,0.30072246913580314
1121,0.3008024691358029
1122,0.300895555555556
1123,0.30100617283950626
1124,0.3011387654320994
1125,0.30122222222222234
1126,0.3012898765432098
1127,0.3014061728395058
1128,0.30148444444444417
1129,0.3015869135802473
1130,0.30171580246913576
1131,0.3018244444444449
1132,0.3019995061728394
1133,0.3021143209876543
1134,0.302182222222222
1135,0.30231432098765443
1136,0.30241283950617315
1137,0.3025133333333329
1138,0.30261580246913533
1139,0.3027646913580244
1140,0.3029200000000003
1141,0.3030306172839508
1142,0.30309876543209835
1143,0.30318222222222224
1144,0.3033120987654324
1145,0.30339728395061766
1146,0.3035244444444439
1147,0.3036269135802467
1148,0.3037335802469136
1149,0.3038799999999997
1150,0.3040128395061734
1151,0.3040876543209876
1152,0.3042199999999998
1153,0.30434765432098854
1154,0.30445506172839554
1155,0.30454888888888887
1156,0.3046758024691358
1157,0.3047891358024695
1158,0.3048799999999997
1159,0.3049372839506179
1160,0.30503209876543175
1161,0.3051377777777771
1162,0.3052676543209872
1163,0.30540617283950705
1164,0.30547111111111097
1165,0.3055824691358034
1166,0.3056713580246915
1167,0.3057244444444447
1168,0.30581950617283965
1169,0.30593876543209875
1170,0.3060399999999991
1171,0.30607654320987665
1172,0.30619283950617276
1173,0.3063200000000005
1174,0.3064313580246914
1175,0.3065602469135807
1176,0.30666000000000043
1177,0.3067817283950621
1178,0.3068987654320984
1179,0.30701999999999946
1180,0.3070987654320994
1181,0.30722839506172844
1182,0.30738000000000076
1183,0.30745580246913556
1184,0.3075580246913578
1185,0.3077044444444447
1186,0.3077817283950615
1187,0.30790987654320945
1188,0.3079911111111115
1189,0.30805876543209815
1190,0.30815506172839496
1191,0.30828888888888867
1192,0.3083846913580242
1193,0.3085469135802464
1194,0.30862222222222213
1195,0.30872395061728364
1196,0.3088498765432104
1197,0.308922222222222
1198,0.3090365432098774
1199,0.30908395061728416
1200,0.30916444444444435
1201,0.309309135802469
1202,0.30933802469135785
1203,0.3094022222222229
1204,0.3094817283950615
1205,0.30948765432098785
1206,0.3095822222222213
1207,0.3096565432098763
1208,0.3097461728395056
1209,0.3098911111111122
1210,0.3100335802469138
1211,0.3101024691358019
1212,0.3101888888888894
1213,0.31027061728395117
1214,0.31035654320987727
1215,0.3104399999999998
1216,0.31058987654320985
1217,0.31069950617284
1218,0.3107911111111115
1219,0.31085358024691373
1220,0.31095580246913573
1221,0.31103555555555534
1222,0.3110972839506173
1223,0.3112165432098765
1224,0.3113288888888884
1225,0.31143432098765467
1226,0.3114928395061724
1227,0.31157111111111135
1228,0.31160469135802477
1229,0.31170246913580213
1230,0.3117733333333328
1231,0.31180617283950585
1232,0.31187876543209886
1233,0.3119044444444451
1234,0.31187876543209875
1235,0.31193061728395044
1236,0.31199111111111094
1237,0.31203135802469156
1238,0.3121446913580241
1239,0.31219555555555556
1240,0.31227506172839536
1241,0.31232320987654394
1242,0.3124333333333339
1243,0.31247654320987606
1244,0.31258395061728383
1245,0.3126288888888897
1246,0.3126980246913577
1247,0.31278691358024646
1248,0.31283333333333296
1249,0.312890617283951
1250,0.31301209876543185
1251,0.31308444444444433
1252,0.313127654320987
1253,0.31321506172839536
