time,W
186,0.2555850000000048
187,0.2559870833333372
188,0.2563199999999964
189,0.2566370833333328
190,0.2569983333333282
191,0.25730041666666353
192,0.2576499999999955
193,0.25798041666666616
194,0.2582849999999956
195,0.25859041666667154
196,0.25889000000000495
197,0.25922041666666246
198,0.259521666666666
199,0.2598104166666631
200,0.26005666666666233
201,0.2602537499999966
202,0.26051833333333224
203,0.2607537499999953
204,0.2610533333333382
205,0.26126041666667144
206,0.2614916666666615
207,0.26175041666666454
208,0.26201999999999714
209,0.2622504166666631
210,0.2624683333333303
211,0.2626937499999969
212,0.2628399999999965
213,0.2629704166666698
214,0.2631350000000048
215,0.2632904166666627
216,0.26345333333333026
217,0.2635804166666685
218,0.26377833333332956
219,0.26391041666666815
220,0.2640266666666628
221,0.2642004166666622
222,0.2642950000000023
223,0.2643937500000019
224,0.26451999999999914
225,0.26460041666666184
226,0.26480166666667054
227,0.26493041666666545
228,0.2650666666666713
229,0.26516708333333094
230,0.2653049999999987
231,0.2653904166666655
232,0.2653666666666649
233,0.26547041666666843
234,0.2655349999999975
235,0.2656370833333375
236,0.2657700000000012
237,0.26584375000000304
238,0.26597500000000057
239,0.2659970833333363
240,0.26606666666666273
241,0.26609708333333015
242,0.2661083333333364
243,0.26618375000000255
244,0.2663166666666667
245,0.2663837500000036
246,0.26643833333333217
247,0.2664537500000037
248,0.2664700000000016
249,0.2664537499999992
250,0.2664249999999989
251,0.266437083333334
252,0.26643333333333535
253,0.26655041666666446
254,0.26660166666666535
255,0.26662708333333024
256,0.266613333333333
257,0.26664708333333126
258,0.2666683333333358
259,0.2666970833333352
260,0.2666733333333315
261,0.2667204166666649
262,0.26671166666666707
263,0.2667470833333327
264,0.2667000000000018
265,0.26667374999999865
266,0.26669833333333176
267,0.2667370833333326
268,0.26675999999999883
269,0.2666604166666663
270,0.2666449999999991
271,0.26659041666666855
272,0.2665433333333345
273,0.2664770833333336
274,0.26654166666666884
275,0.26650375000000104
276,0.2665099999999992
277,0.2665770833333324
278,0.2664983333333339
279,0.2665204166666677
280,0.2664599999999976
281,0.26643041666666595
282,0.2663749999999986
283,0.26633374999999965
284,0.26635999999999854
285,0.2663104166666675
286,0.2662216666666684
287,0.26617374999999865
288,0.2660599999999984
289,0.26610375000000175
290,0.2660483333333329
291,0.26605375000000003
292,0.26605333333333475
293,0.26607041666666686
294,0.26611833333333124
295,0.2660170833333327
296,0.26605666666666833
297,0.2659170833333351
298,0.2658316666666657
299,0.26590708333333357
300,0.26582666666666616
301,0.26590708333333374
302,0.26583499999999916
303,0.26582708333333394
304,0.26573333333333476
305,0.2658337499999984
306,0.26580833333333137
307,0.26579708333333424
308,0.2657500000000014
309,0.26569708333333464
310,0.2656416666666656
311,0.26561375000000065
312,0.2657066666666653
313,0.26579041666666636
314,0.26577166666666796
315,0.26580041666666815
316,0.26578666666666534
317,0.2657804166666668
318,0.2657249999999984
319,0.26574041666666587
320,0.2657766666666652
321,0.265880416666668
322,0.26594166666666713
323,0.2659537499999996
324,0.2660033333333325
325,0.2660004166666681
326,0.26598833333333477
327,0.2660837500000005
328,0.2661300000000002
329,0.26619375000000073
330,0.266241666666666
331,0.26622708333333434
332,0.2661666666666663
333,0.26609041666666666
334,0.26607833333333236
335,0.26610374999999853
336,0.26614666666666825
337,0.26614041666666566
338,0.2660783333333331
339,0.2660937499999995
340,0.26618666666666585
341,0.2661204166666678
342,0.2661450000000009
343,0.26618374999999944
344,0.2661299999999997
345,0.26623374999999955
346,0.2662383333333333
347,0.26629374999999894
348,0.26636666666666675
349,0.26637041666666655
350,0.2663783333333325
351,0.2665470833333343
352,0.2665433333333331
353,0.2666304166666667
354,0.2667216666666666
355,0.26689041666666685
356,0.2669566666666661
357,0.26705374999999976
358,0.26720166666666695
359,0.2672804166666659
360,0.26716999999999885
361,0.26725041666666716
362,0.26736500000000035
363,0.2674437500000002
364,0.26752666666666713
365,0.267640416666667
366,0.26777499999999943
367,0.2679570833333334
368,0.26799666666666594
369,0.2682637499999991
370,0.2684916666666663
371,0.2685870833333325
372,0.2688200000000004
373,0.2689870833333327
374,0.26909499999999914
375,0.26921375000000003
376,0.26942666666666737
377,0.2695704166666672
378,0.26980166666666694
379,0.2699737500000006
380,0.2700533333333335
381,0.27028041666666563
382,0.27044833333333274
383,0.27056374999999966
384,0.27068999999999976
385,0.2707137499999992
386,0.27090833333333414
387,0.27100041666666724
388,0.27123333333333344
389,0.27130708333333353
390,0.2714183333333322
391,0.27159708333333293
392,0.271686666666666
393,0.27175041666666594
394,0.2719516666666653
395,0.27214041666666744
396,0.2722633333333338
397,0.2723570833333331
398,0.27252499999999974
399,0.2727304166666665
400,0.2728499999999993
401,0.27311041666666713
402,0.2732816666666664
403,0.2735537500000001
404,0.2736833333333337
405,0.2738537500000006
406,0.27408166666666606
407,0.27433708333333234
408,0.27463999999999966
409,0.2747370833333331
410,0.27491166666666617
411,0.27513041666666654
412,0.2753433333333332
413,0.27553708333333427
414,0.2757850000000009
415,0.2760270833333322
416,0.276229999999999
417,0.2764437500000001
418,0.2767449999999995
419,0.27701041666666615
420,0.27717666666666596
421,0.2774337500000004
422,0.2777250000000001
423,0.27794708333333273
424,0.2780533333333329
425,0.2782970833333332
426,0.27865833333333445
427,0.2789237499999997
428,0.27920000000000067
429,0.2794337499999995
430,0.2796916666666664
431,0.2799937499999996
432,0.28026999999999946
433,0.28062041666666676
434,0.2808983333333332
435,0.2811170833333335
436,0.2813966666666671
437,0.2816204166666667
438,0.2818516666666673
439,0.28209375000000037
440,0.28243999999999897
441,0.28269708333333343
442,0.2830516666666675
443,0.2834270833333336
444,0.2837399999999995
445,0.2840237500000001
446,0.2843016666666656
447,0.28453041666666695
448,0.28474999999999956
449,0.28493708333333284
450,0.2852383333333333
451,0.2856137499999993
452,0.28584333333333306
453,0.28613708333333276
454,0.2863549999999993
455,0.28664708333333416
456,0.2869166666666656
457,0.2872304166666657
458,0.2875916666666668
459,0.2878004166666665
460,0.28802333333333435
461,0.2882970833333333
462,0.2886516666666672
463,0.2889670833333337
464,0.28940333333333434
465,0.28969374999999936
466,0.2898683333333332
467,0.29014375000000076
468,0.29033333333333383
469,0.29058375000000014
470,0.29088499999999967
471,0.29108375000000014
472,0.2913766666666668
473,0.2916570833333319
474,0.29199499999999984
475,0.29222708333333275
476,0.29247666666666705
477,0.2926870833333337
478,0.29302166666666635
479,0.2933004166666659
480,0.2935366666666663
481,0.2939604166666661
482,0.294248333333333
483,0.29456375000000096
484,0.2948466666666669
485,0.2949970833333327
486,0.2952383333333326
487,0.29545041666666727
488,0.2956299999999998
489,0.2959470833333339
490,0.2961650000000006
491,0.29645708333333237
492,0.2966266666666677
493,0.29689708333333353
494,0.2972116666666663
495,0.29750041666666627
496,0.29783666666666536
497,0.29811708333333325
498,0.2984183333333335
499,0.29862374999999963
500,0.2989133333333342
501,0.29919375000000065
502,0.29940166666666723
503,0.29962374999999875
504,0.2997533333333319
505,0.3000170833333342
506,0.30027166666666666
507,0.3005304166666657
508,0.3008566666666672
509,0.3011337499999996
510,0.3014150000000001
511,0.30168708333333255
512,0.30189666666666765
513,0.30222375000000085
514,0.30245499999999903
515,0.30277041666666676
516,0.30295000000000066
517,0.3031137499999996
518,0.3032483333333347
519,0.3035804166666673
520,0.30386666666666673
521,0.3041837500000001
522,0.3044650000000009
523,0.30475375
524,0.30499666666666675
525,0.3051070833333332
526,0.30530833333333274
527,0.30546708333333394
528,0.30567666666666626
529,0.3058670833333323
530,0.30611833333333405
531,0.3062604166666668
532,0.3065133333333328
533,0.306720416666667
534,0.3068716666666669
535,0.3070970833333339
536,0.3072733333333321
537,0.3074204166666672
538,0.3076683333333335
539,0.307790416666668
540,0.3079533333333344
541,0.30816374999999957
542,0.3083083333333335
543,0.30844041666666755
544,0.3086366666666661
545,0.30878375000000063
546,0.3090683333333333
547,0.3093804166666677
548,0.3094866666666652
549,0.3096537499999994
550,0.3098783333333332
551,0.309980416666667
552,0.3103066666666671
553,0.3104637499999989
554,0.31063500000000005
555,0.3108504166666659
556,0.3110200000000008
557,0.3111904166666654
558,0.3113250000000004
559,0.31146375000000043
560,0.3116800000000008
561,0.3119337499999992
562,0.3120416666666658
563,0.3122337500000009
564,0.3122966666666677
565,0.31239708333333216
566,0.3125516666666659
567,0.3127770833333327
568,0.3128600000000009
569,0.31304708333333436
570,0.31318499999999966
571,0.3133370833333331
572,0.3135099999999989
573,0.3136270833333323
574,0.3137349999999989
575,0.3138237500000003
576,0.31385999999999964
577,0.31397375000000066
578,0.3141183333333342
579,0.31424041666666713
580,0.31438333333333407
581,0.3145870833333322
582,0.314731666666666
583,0.31493374999999907
584,0.3150400000000008
585,0.3151337499999999
586,0.3152149999999993
587,0.31532041666666605
588,0.3154233333333342
589,0.3154570833333345
590,0.3155483333333332
591,0.3156337499999997
592,0.3156700000000005
593,0.3157904166666678
594,0.3158516666666666
595,0.3159204166666672
596,0.31599666666666715
597,0.3161570833333339
598,0.31620500000000074
599,0.3162570833333324
600,0.31633000000000056
601,0.3164704166666662
602,0.3164983333333346
603,0.31645375000000053
604,0.3164733333333338
605,0.3165237500000003
606,0.3164816666666675
607,0.31658375000000033
608,0.31668666666666667
609,0.3167570833333338
610,0.3167450000000001
611,0.3168104166666675
612,0.31679666666666656
613,0.31681708333333314
614,0.3167816666666665
615,0.31683708333333266
616,0.31691
617,0.3169570833333326
618,0.31699166666666645
619,0.3169370833333318
620,0.31694666666666715
621,0.31699041666666694
622,0.31701833333333423
623,0.31702041666666686
624,0.31704999999999967
625,0.3170970833333336
626,0.31707499999999916
627,0.31699041666666683
628,0.3170533333333319
629,0.3170004166666665
630,0.3168950000000002
631,0.3169337500000014
632,0.3167700000000006
633,0.3168870833333326
634,0.3168649999999994
635,0.31691374999999916
636,0.31692666666666675
637,0.31687041666666643
638,0.31682166666666695
639,0.3168770833333326
640,0.31689666666666677
641,0.3168304166666661
642,0.3167483333333337
643,0.3168404166666662
644,0.31682333333333396
645,0.316723749999999
646,0.31670166666666716
647,0.3166504166666659
648,0.316613333333333
649,0.3165537499999997
650,0.3165316666666668
651,0.3165637499999998
652,0.31652333333333216
653,0.3165104166666666
654,0.31654500000000074
655,0.3165570833333338
656,0.31644333333333385
657,0.31645375000000064
658,0.3162850000000005
659,0.31618708333333306
660,0.3161233333333336
661,0.31619708333333413
662,0.31615499999999924
663,0.31604041666666677
664,0.316076666666666
665,0.31613041666666636
666,0.31601166666666614
667,0.31598041666666776
668,0.31596333333333426
669,0.31597041666666625
670,0.3160983333333332
671,0.31614041666666637
672,0.31608333333333344
673,0.31614041666666687
674,0.31606499999999904
675,0.31602708333333385
676,0.3160233333333341
677,0.3159304166666664
678,0.31587833333333376
679,0.31586375000000055
680,0.31588333333333435
681,0.3158804166666673
682,0.3157149999999999
683,0.3156937499999999
684,0.31555000000000094
685,0.3155570833333337
686,0.31542499999999946
687,0.3154470833333342
688,0.3153700000000013
689,0.31532708333333304
690,0.31537500000000024
691,0.3153037499999998
692,0.3153633333333332
693,0.3152604166666664
694,0.31525500000000034
695,0.3152604166666669
696,0.3153199999999993
697,0.3152870833333323
698,0.3153083333333333
699,0.31532374999999985
700,0.315356666666667
701,0.3153770833333335
702,0.3154050000000006
703,0.31543708333333365
704,0.3153433333333328
705,0.3154070833333336
706,0.31527166666666673
707,0.3152570833333324
708,0.3152266666666662
709,0.3152004166666668
710,0.3150550000000001
711,0.3149970833333336
712,0.31496666666666656
713,0.3148970833333337
714,0.3148483333333334
715,0.314930416666666
716,0.3149733333333335
717,0.31493375000000057
718,0.3150416666666666
719,0.31506041666666595
720,0.31511999999999996
721,0.3151304166666667
722,0.31509833333333365
723,0.3150670833333323
724,0.31500333333333297
725,0.31502375000000027
726,0.3149849999999999
727,0.31506041666666773
728,0.31508333333333377
729,0.3150937500000009
730,0.31521166666666656
731,0.3152037499999992
732,0.31528333333333225
733,0.3152270833333337
734,0.31536499999999973
735,0.31537041666666665
736,0.3154033333333331
737,0.31537374999999984
738,0.3154250000000012
739,0.3154404166666664
740,0.31544333333333296
741,0.3154070833333327
742,0.31539833333333434
743,0.31545708333333333
744,0.315479999999999
745,0.3154304166666665
746,0.3153449999999995
747,0.3154237499999997
748,0.3155033333333329
749,0.31547708333333346
750,0.315385
751,0.31537375000000045
752,0.31544000000000083
753,0.3155404166666674
754,0.3155749999999994
755,0.3155470833333343
756,0.31566333333333335
757,0.31570708333333314
758,0.31574500000000066
759,0.3157804166666667
760,0.31577999999999956
761,0.3158970833333345
762,0.3159916666666672
763,0.31591708333333357
764,0.3158966666666674
765,0.31598041666666704
766,0.3159949999999993
767,0.31607708333333345
768,0.3160733333333335
769,0.3161270833333327
770,0.3161816666666668
771,0.31621041666666666
772,0.3161400000000004
773,0.3161437499999998
774,0.316151666666667
775,0.3162504166666662
776,0.31628666666666694
777,0.31627041666666644
778,0.31638166666666706
779,0.3164804166666661
780,0.3166366666666664
781,0.31665708333333387
782,0.3166616666666653
783,0.31674375000000116
784,0.3168966666666664
785,0.31693375
786,0.31699166666666684
787,0.31702041666666747
788,0.31710999999999984
789,0.3173337500000004
790,0.3174483333333331
791,0.3173904166666666
792,0.3174933333333333
793,0.31764708333333375
794,0.3177516666666664
795,0.3178670833333334
796,0.31801333333333365
797,0.31802041666666686
798,0.31817833333333284
799,0.31822041666666623
800,0.3184166666666667
801,0.3184470833333329
802,0.31848833333333415
803,0.3187037500000002
804,0.31876666666666786
805,0.3189104166666661
806,0.3189683333333326
807,0.31902374999999933
808,0.3190333333333336
809,0.3191770833333335
810,0.3192683333333334
811,0.3193237500000002
812,0.319350000000001
813,0.3195237499999988
814,0.3195849999999999
815,0.3196804166666663
816,0.3197733333333333
817,0.3199604166666669
818,0.31998500000000046
819,0.32021041666666655
820,0.3204500000000003
821,0.320587083333332
822,0.3206783333333338
823,0.3209270833333335
824,0.3211533333333331
825,0.32128374999999987
826,0.32132833333333294
827,0.32146375
828,0.3215066666666662
829,0.3215704166666671
830,0.3217483333333325
831,0.32187374999999996
832,0.3220333333333333
833,0.32224041666666614
834,0.3224250000000001
835,0.32255041666666745
836,0.3226933333333337
837,0.32282041666666744
838,0.3230149999999979
839,0.3232470833333323
840,0.32345000000000007
841,0.3236937500000002
842,0.3236716666666674
843,0.3238404166666667
844,0.32407333333333427
845,0.3242270833333342
846,0.32439833333333284
847,0.3245370833333334
848,0.32465000000000044
849,0.32475041666666593
850,0.3249049999999999
851,0.3250670833333345
852,0.3252233333333346
853,0.325390416666667
854,0.3255750000000001
855,0.3257004166666665
856,0.3257333333333331
857,0.32579708333333307
858,0.3261083333333341
859,0.32634708333333357
860,0.32660999999999923
861,0.3267170833333337
862,0.3268950000000019
863,0.32712041666666486
864,0.32740333333333344
865,0.32747708333333325
866,0.3276216666666669
867,0.32773375000000005
868,0.32775
869,0.3279337500000011
870,0.32806833333333485
871,0.3281970833333315
872,0.32819666666666725
873,0.328363749999999
874,0.328431666666667
875,0.3285104166666661
876,0.32881333333333324
877,0.32905041666666723
878,0.32920833333333366
879,0.3293604166666673
880,0.32942999999999933
881,0.32963374999999956
882,0.3297716666666667
883,0.3298704166666668
884,0.3299999999999999
885,0.33015041666666645
886,0.33035833333333386
887,0.33053374999999996
888,0.33073999999999804
889,0.33077708333333267
890,0.33091833333333354
891,0.3310237499999991
892,0.33112999999999976
893,0.3312937500000001
894,0.33145833333333335
895,0.3316370833333334
896,0.33173666666666574
897,0.33175375
898,0.33182833333333234
899,0.3318970833333326
900,0.3321133333333327
901,0.33229041666666714
902,0.33244833333333285
903,0.33266041666666674
904,0.3327400000000015
905,0.33287374999999847
906,0.33295166666666653
907,0.33305041666666646
908,0.3332033333333329
909,0.33342708333333365
910,0.3336250000000008
911,0.333797083333333
912,0.3340033333333339
913,0.33412374999999883
914,0.334238333333333
915,0.3342337500000002
916,0.334376666666666
917,0.33458041666666755
918,0.3346816666666677
919,0.3347704166666676
920,0.33481333333333374
921,0.3349237499999993
922,0.33498833333333355
923,0.33506041666666647
924,0.3352366666666658
925,0.335410416666667
926,0.33549166666666685
927,0.33558375000000135
928,0.33580000000000054
929,0.3359004166666674
930,0.3360316666666666
931,0.33613041666666676
932,0.3363199999999996
933,0.3363404166666673
934,0.3364016666666668
935,0.33656708333333213
936,0.33677000000000007
937,0.3368437499999997
938,0.3369549999999987
939,0.33703708333333227
940,0.33717666666666535
941,0.33732041666666723
942,0.3374183333333344
943,0.3375704166666672
944,0.3377266666666674
945,0.33770708333333427
946,0.337798333333332
947,0.33805041666666596
948,0.3381933333333334
949,0.3383337499999999
950,0.33842166666666695
951,0.3385804166666663
952,0.33875000000000066
953,0.3389037500000003
954,0.3390416666666675
955,0.33911041666666614
956,0.3391633333333332
957,0.3392670833333335
958,0.33932500000000104
959,0.339387083333333
960,0.3393733333333336
961,0.33946041666666726
962,0.3395250000000013
963,0.33961374999999916
964,0.33961666666666607
965,0.3397137500000009
966,0.3397916666666659
967,0.33990374999999956
968,0.34000333333333327
969,0.3400304166666669
970,0.3400516666666669
971,0.34007041666666477
972,0.3400633333333329
973,0.34013374999999846
974,0.34021499999999943
975,0.34025708333333315
976,0.3404133333333331
977,0.3404404166666683
978,0.34053833333333555
979,0.34047041666666716
980,0.34052999999999806
981,0.3405270833333324
982,0.3406616666666661
983,0.34083374999999966
984,0.34085666666666625
985,0.3408404166666657
986,0.34087833333333467
987,0.3408904166666684
988,0.3408933333333313
989,0.34103374999999847
990,0.34111833333333347
991,0.34117708333333224
992,0.3410566666666672
993,0.3411004166666663
994,0.34108499999999964
995,0.3410404166666688
996,0.34104999999999996
997,0.3411870833333327
998,0.3411383333333326
999,0.34122374999999905
1000,0.34133999999999975
1001,0.34131375000000114
1002,0.34133500000000033
1003,0.3414537500000005
1004,0.34154000000000184
1005,0.3415604166666663
1006,0.3415416666666662
1007,0.3415037499999988
1008,0.3416166666666656
1009,0.34164708333333316
1010,0.3416683333333337
1011,0.34176041666666734
1012,0.3418233333333334
1013,0.3418504166666662
1014,0.3418149999999999
1015,0.34191374999999957
1016,0.3420066666666662
1017,0.34208041666666594
1018,0.3420616666666681
1019,0.34220041666666773
1020,0.3422333333333331
1021,0.34218041666666554
1022,0.3421483333333331
1023,0.34212708333333336
1024,0.3421633333333328
1025,0.34218041666666704
1026,0.34220499999999937
1027,0.3422937499999999
1028,0.3423233333333342
1029,0.3422570833333332
1030,0.34218499999999874
1031,0.34219374999999913
1032,0.34216999999999914
1033,0.3421870833333324
1034,0.34209166666666607
1035,0.3420604166666683
1036,0.34197666666666765
1037,0.34211041666666864
1038,0.34224833333333116
1039,0.342223749999999
1040,0.34219666666666665
1041,0.34212708333333325
1042,0.342145000000001
1043,0.34218708333333364
1044,0.34218666666666814
1045,0.3421304166666683
1046,0.3423383333333325
1047,0.3423537499999997
1048,0.34236666666666654
1049,0.34241374999999813
1050,0.34240833333333337
1051,0.34237041666666745
1052,0.34229333333333467
1053,0.3423237500000011
1054,0.3423450000000014
1055,0.3423370833333331
1056,0.3422966666666665
1057,0.34222708333333246
1058,0.3421583333333332
1059,0.34212041666666715
1060,0.342076666666666
1061,0.342070416666667
1062,0.3421016666666679
1063,0.3420570833333326
1064,0.3419666666666659
1065,0.3419937499999986
1066,0.3420683333333335
1067,0.3420337500000004
1068,0.3419766666666666
1069,0.3419670833333344
1070,0.34194166666666803
1071,0.34191374999999813
1072,0.3419366666666655
1073,0.3418737499999998
1074,0.34187166666666696
1075,0.3418104166666666
1076,0.3418666666666679
1077,0.34197375000000063
1078,0.3419750000000008
1079,0.34201041666666804
1080,0.34198333333333253
1081,0.341910416666666
1082,0.34192833333333306
1083,0.34192041666666706
1084,0.34190666666666714
1085,0.3419337500000001
1086,0.3419716666666675
1087,0.3419804166666679
1088,0.3417999999999985
1089,0.3417170833333324
1090,0.34163166666666667
1091,0.3416237499999991
1092,0.3415466666666665
1093,0.34153374999999997
1094,0.341485000000001
1095,0.34153708333333355
1096,0.34145666666666585
1097,0.3414537499999988
1098,0.34139833333333247
1099,0.3413337499999997
1100,0.34128666666666646
1101,0.34121041666666657
1102,0.34119500000000086
1103,0.34126708333333394
1104,0.34119333333333474
1105,0.341223749999999
1106,0.3412049999999999
1107,0.34113374999999885
1108,0.34104333333333287
1109,0.34104041666666557
1110,0.341138333333334
1111,0.34120375000000036
1112,0.34114666666666804
1113,0.34109041666666545
1114,0.3411116666666659
1115,0.3410704166666659
1116,0.3411133333333339
1117,0.34105708333333334
1118,0.3409650000000009
1119,0.34100375000000105
1120,0.3410566666666674
1121,0.3410304166666656
1122,0.3410283333333324
1123,0.34099708333333223
1124,0.34091666666666604
1125,0.3409470833333332
1126,0.34101166666666616
1127,0.341037083333334
1128,0.3409833333333341
1129,0.340943750000001
1130,0.3408949999999995
1131,0.34093374999999865
1132,0.341033333333333
1133,0.34097375000000013
1134,0.34106833333333336
1135,0.3410670833333345
1136,0.34102333333333223
1137,0.3410637500000013
1138,0.3411049999999988
1139,0.3410837500000001
1140,0.34111999999999965
1141,0.341140416666667
1142,0.34121166666666575
1143,0.3412470833333336
1144,0.34123333333333494
1145,0.34136041666666733
1146,0.34136499999999986
1147,0.3414804166666669
1148,0.34154999999999963
1149,0.3415004166666663
1150,0.34152833333333327
1151,0.3416370833333332
1152,0.34160000000000046
1153,0.34157708333333314
1154,0.34159166666666857
1155,0.3417037499999992
1156,0.3417700000000009
1157,0.3418604166666663
1158,0.34184500000000073
1159,0.3418670833333335
1160,0.3418333333333333
1161,0.34185375000000146
1162,0.3418650000000011
1163,0.3417970833333308
1164,0.3418266666666647
1165,0.3420037499999995
1166,0.34202500000000025
1167,0.3421537500000005
1168,0.3420866666666683
1169,0.3420304166666682
1170,0.3420050000000012
1171,0.3420970833333315
1172,0.34211333333333194
1173,0.3419970833333323
1174,0.3421149999999987
1175,0.3421504166666665
1176,0.3421100000000006
1177,0.34218708333333403
1178,0.3422416666666674
1179,0.3423304166666682
1180,0.34238999999999914
1181,0.34244375000000005
1182,0.3424916666666664
1183,0.3425470833333335
1184,0.3425033333333334
1185,0.34248041666666745
1186,0.3425183333333345
1187,0.34247708333333404
1188,0.3424799999999979
1189,0.34259708333333233
1190,0.34271833333333285
1191,0.3427237499999979
1192,0.3426533333333345
1193,0.342670416666667
1194,0.3427350000000001
1195,0.34281708333333494
1196,0.3428633333333321
1197,0.34293041666666596
1198,0.34300166666666526
1199,0.34305041666666664
1200,0.34311333333333316
1201,0.3431304166666672
1202,0.3431650000000003
1203,0.3432170833333349
1204,0.3432700000000014
1205,0.34333374999999905
1206,0.3433083333333332
1207,0.34340041666666693
1208,0.34342666666666605
1209,0.3435037499999989
1210,0.34355166666666687
1211,0.3435770833333341
1212,0.34360999999999997
1213,0.3437070833333322
1214,0.3437783333333328
1215,0.34383708333333324
1216,0.3439699999999998
1217,0.34412374999999984
1218,0.34416166666666703
1219,0.34423375000000084
1220,0.3444100000000018
1221,0.34443708333333195
1222,0.34448833333333184
1223,0.3445637499999999
1224,0.3446366666666671
1225,0.3446037500000002
1226,0.3446416666666662
1227,0.3445770833333343
1228,0.3446333333333342
1229,0.3448137500000014
1230,0.34491833333333244
1231,0.3449570833333327
1232,0.34506000000000003
1233,0.34509041666666745
1234,0.3451850000000008
1235,0.34529041666666777
1236,0.34529000000000004
1237,0.3453170833333336
1238,0.34545833333333215
1239,0.3455770833333328
1240,0.34565999999999897
1241,0.34568374999999885
1242,0.34574166666666784
1243,0.34587375000000026
1244,0.3459666666666679
1245,0.3459570833333345
1246,0.34602499999999875
1247,0.34616041666666486
1248,0.3463399999999983
1249,0.346347083333333
1250,0.34648833333333345
1251,0.3466204166666668
1252,0.3466833333333344
1253,0.3468470833333349
1254,0.34688833333333513
1255,0.34701374999999884
